AADFYear,CP,Estimation_method,Estimation_method_detailed,ONS GOR Name,ONS LA Name,Road,RCat,S Ref E,S Ref N,S Ref Latitude,S Ref Longitude,A-Junction,B-Junction,LenNet,LenNet_miles,FdPC,Fd2WMV,FdCar,FdBUS,FdLGV,FdHGVR2,FdHGVR3,FdHGVR4,FdHGVA3,FdHGVA5,FdHGVA6,FdHGV,FdAll_MV
2000,721,Estimated,Estimated using previous year's AADF on this link,Scotland,Highland,A9,TA,278000,881200,57.80373229,-4.054555551,B9174,B9174,2.6,1.62,7,21,3159,29,582,161,39,44,28,42,30,344,4135
2000,722,Counted,Manual count,Scotland,Perth & Kinross,A9,TA,296500,755430,56.6791248,-3.690910472,A827,A924,4.8,2.98,0,4,8597,37,857,478,50,68,166,286,166,1214,10709
2000,724,Estimated,Estimated using previous year's AADF on this link,Scotland,Perth & Kinross,A9,TA,281300,705300,56.22539684,-3.916051022,LA Boundary,A822,2.2,1.37,0,26,18851,89,2802,954,120,65,411,835,527,2912,24680
2000,725,Estimated,Estimated using previous year's AADF on this link,Scotland,Midlothian,A68,TA,333200,667250,55.89372621,-3.069701266,B6373,A6094,0.3,0.19,17,79,10861,279,992,241,26,22,67,29,51,436,12647
2000,728,Estimated,Estimated using previous year's AADF on this link,Scotland,Scottish Borders,A68,TA,358800,631050,55.57136443,-2.654928739,A699,B6398,1.3,0.81,6,45,9105,137,1596,298,99,25,74,95,123,714,11597
2000,729,Estimated,Estimated using previous year's AADF on this link,Scotland,Scottish Borders,A68,TA,365100,619200,55.46538582,-2.553528747,B6357,B6358 Canongate,2.3,1.43,1,20,3698,58,473,157,32,11,33,73,56,362,4611
2000,730,Estimated,Estimated using previous year's AADF on this link,Scotland,North Lanarkshire,A73,PA,282700,654500,55.76956917,-3.871303132,A721,A71,1.8,1.12,6,22,8871,80,1467,310,96,108,49,69,63,695,11135
2000,731,Estimated,Estimated using previous year's AADF on this link,Scotland,South Lanarkshire,A73,PA,287800,643850,55.67513514,-3.785684262,A706,A72,0.5,0.31,11,10,12760,225,1988,373,116,76,49,58,57,729,15712
2000,732,Estimated,Estimated using previous year's AADF on this link,Scotland,South Lanarkshire,A702,TA,293490,626040,55.51645989,-3.688366398,M74/A74(M),A73,2,1.24,2,6,2126,20,281,119,16,9,50,95,67,356,2789
2000,740,Estimated,Estimated using previous year's AADF on this link,Scotland,Dumfries & Galloway,A75,TA,270000,558300,54.90245564,-4.028945754,A762,A711,3,1.86,4,46,4283,51,636,118,76,33,68,116,236,647,5663
2000,749,Estimated,Estimated using previous year's AADF on this link,Scotland,East Ayrshire,A77,TA,243900,635900,55.59163646,-4.478605862,LA boundary,A76,4.6,2.86,0,123,19809,156,2517,428,157,115,291,501,361,1853,24458
2000,752,Estimated,Estimated using previous year's AADF on this link,Scotland,South Ayrshire,A77,TA,208200,575320,55.03529077,-5.002900611,LA Boundary,B734,17.7,11,1,69,1663,28,300,110,58,16,43,55,49,331,2391
2000,754,Estimated,Estimated using previous year's AADF on this link,Scotland,North Ayrshire,A78,TA,223000,643200,55.65000149,-4.814526513,A738,Raod to Ardrossan Castle,1.6,0.99,53,55,9970,152,1099,204,65,30,30,48,34,411,11687
2000,758,Estimated,Estimated using previous year's AADF on this link,Scotland,Highland,A82,TA,251300,826100,57.30119594,-4.469681499,A887,A831,20.5,12.74,2,140,1918,80,510,61,36,20,4,21,50,192,2840
2000,759,Estimated,Estimated using previous year's AADF on this link,Scotland,Highland,A82,TA,214900,777650,56.85327878,-5.037188089,A830,A86,11.9,7.39,32,92,5190,114,705,102,40,7,22,63,36,270,6371
2000,760,Estimated,Estimated using previous year's AADF on this link,Scotland,Highland,A82,TA,208000,758450,56.67825294,-5.135750779,B863,A828,4.7,2.92,4,175,3048,59,453,41,10,11,16,51,56,185,3920
2000,761,Estimated,Estimated using previous year's AADF on this link,Scotland,Stirling,A82,TA,232120,720000,56.3424989,-4.717747566,LA Boundary,A85,10.6,6.59,10,50,2616,55,138,25,9,3,12,20,16,85,2944
2000,763,Counted,Manual count,Scotland,West Dunbartonshire,A82,PA,249000,672400,55.92090892,-4.417958712,A8014,A810,1.2,0.75,24,115,24664,299,2422,570,104,74,51,67,18,884,28384
2000,764,Counted,Manual count,Scotland,Argyll & Bute,A83,TA,223400,707310,56.2254579,-4.850145699,A815,A814,17.9,11.12,0,35,2497,23,255,131,15,20,36,47,36,285,3095
2000,765,Estimated,Estimated using previous year's AADF on this link,Scotland,Stirling,A84,TA,271730,702300,56.1959753,-4.068840356,A820,A81,12,7.46,5,6,1081,16,40,1,21,2,8,11,16,59,1202
2000,766,Counted,Manual count,Scotland,Stirling,A85,TA,248800,727960,56.41956906,-4.452763458,A82,A827,17.9,11.12,0,10,4064,59,437,167,18,20,41,78,60,384,4954
"2000,768,Estimated,Estimated using previous year's AADF on this link,Scotland,Highland,A87,TA,179900,827760,57.28725649,-5.653915636,""Stoney Rd, Kyle of Lochalsh"",A890,8.7,5.41,3,121,2750,61,396,45,16,38,10,14,15,138,3466"
2000,771,Estimated,Estimated using previous year's AADF on this link,Scotland,Fife,A91,PA,322000,710940,56.28448077,-3.261509834,A912,High Rd,2,1.24,4,43,4792,52,819,246,41,42,40,82,124,575,6281
2000,773,Estimated,Estimated using previous year's AADF on this link,Scotland,Aberdeenshire,A90,TA,397160,822800,57.29579608,-2.048766854,A975,A948,6.9,4.29,1,121,12220,112,1713,481,68,47,98,273,190,1157,15323
"2000,774,Counted,Manual count,Scotland,Aberdeenshire,A90,TA,390000,792800,57.02620515,-2.166355145,B979,""C-road to Findon, north of Portlethen"",14.4,8.95,0,35,14574,57,1465,990,81,86,269,676,405,2507,18638"
2000,781,Estimated,Estimated using previous year's AADF on this link,Scotland,Moray,A96,TA,342440,851000,57.54543942,-2.963282069,A95,A95,1.6,0.99,16,33,7700,68,1432,183,80,36,56,270,0,625,9858
"2000,782,Estimated,Estimated using previous year's AADF on this link,Scotland,Moray,A96,TA,323900,862300,57.64417229,-3.276494821,""Reiket Lane, Elgin"",B9103,2.4,1.49,30,128,13642,163,2424,272,129,108,144,368,0,1021,17378"
2000,784,Counted,Manual count,Scotland,Highland,A96,TA,285500,855700,57.57679583,-3.916309778,B9092,A939,4.2,2.61,0,13,6925,47,754,430,40,56,87,160,113,886,8625
2000,786,Estimated,Estimated using previous year's AADF on this link,Scotland,Aberdeenshire,A98,PA,355800,865570,57.67780682,-2.742773383,LA Boundary,B9139 Portsoy,6.3,3.91,2,14,2759,51,765,156,30,12,44,44,54,340,3929
2000,787,Estimated,Estimated using previous year's AADF on this link,Scotland,Moray,A98,PA,337400,860000,57.62559683,-3.049793415,A96,A990,6.3,3.91,2,35,4092,115,703,77,34,24,3,43,183,364,5309
2000,788,Estimated,Estimated using previous year's AADF on this link,Scotland,Dumfries & Galloway,A701,TA,307400,596500,55.25395057,-3.458358433,C-road St Ann's,A74M,10.2,6.34,0,20,3044,27,679,104,23,35,37,88,123,410,4180
2000,791,Estimated,Estimated using previous year's AADF on this link,Scotland,South Lanarkshire,A702,TA,307340,641600,55.65905138,-3.474341172,A72,A721,7.2,4.47,0,23,2588,47,346,113,23,7,63,83,59,348,3352
2000,792,Estimated,Estimated using previous year's AADF on this link,Scotland,Argyll & Bute,A816,PA,184500,701600,56.1582206,-5.47178563,B840,B844,30.8,19.14,2,33,1030,14,244,35,2,4,2,3,11,57,1378
2000,793,Estimated,Estimated using previous year's AADF on this link,Scotland,Highland,A830,TA,212120,776100,56.83825832,-5.081560833,B8004,A82,1.9,1.18,131,115,7186,206,1426,71,70,26,28,55,88,338,9271
2000,797,Estimated,Estimated using previous year's AADF on this link,Scotland,Aberdeenshire,A90,TA,404600,836200,57.4161518,-1.925071995,A952,A975,11.4,7.08,0,66,4340,23,1071,244,36,42,111,358,83,874,6374
2000,798,Estimated,Estimated using previous year's AADF on this link,Scotland,Dundee City,A90,TA,340500,732650,56.48218221,-2.967671806,B960,A972,3.2,1.99,29,41,26308,77,3488,1060,161,52,204,633,495,2605,32519
2000,810,Counted,Manual count,Scotland,North Lanarkshire,A80,TA,270700,671130,55.91583105,-4.070371878,A752,M73,3.5,2.17,0,127,44878,317,6279,2720,284,322,622,2308,1310,7566,59167
2000,1000,Estimated,Estimated using previous year's AADF on this link,Scotland,Glasgow City,M8,TM,266200,666110,55.86952779,-4.139832958,11,10,1.8,1.12,0,296,74408,1058,10480,2786,685,599,686,1520,1787,8063,94305
2000,1001,Counted,Manual count,Scotland,Glasgow City,M8,TM,259700,666300,55.86938461,-4.243720513,16,15,1.1,0.68,0,317,102788,822,11390,4013,837,913,1287,1901,1608,10559,125876
2000,1004,Estimated,Estimated using previous year's AADF on this link,Scotland,North Lanarkshire,M73,TM,268800,662700,55.83962497,-4.096663797,M74,LA Boundary,1.3,0.81,0,245,55692,689,9548,1643,1050,946,1516,1989,2724,9868,76042
2000,1005,Estimated,Estimated using previous year's AADF on this link,Scotland,South Lanarkshire,A73,PA,291400,641700,55.65664504,-3.72761826,A70,A70,0.7,0.43,2,23,5387,66,955,285,127,105,340,0,0,857,7288
2000,1006,Counted,Manual count,Scotland,City of Edinburgh,A1,PA,330000,672800,55.9431271,-3.122298202,A6106,A1140,2.6,1.62,64,134,15593,576,1342,243,46,7,5,14,4,319,17964
2000,1007,Estimated,Estimated using previous year's AADF on this link,Scotland,Inverclyde,A770,PA,224000,677800,55.96087037,-4.821039247,Hillside Rd,A771,1.8,1.12,48,34,7686,200,827,146,37,16,9,13,2,223,8970
2000,1008,Estimated,Estimated using previous year's AADF on this link,Scotland,Renfrewshire,A8,PA,251000,667250,55.87530101,-4.383147397,B791 Sandy Road,A877,0.5,0.31,83,42,7937,105,983,165,20,18,17,28,16,264,9331
2000,1009,Estimated,Estimated using previous year's AADF on this link,Scotland,Glasgow City,A8,PA,258500,664500,55.85287351,-4.261941382,A8 Paisley Rd,A77,0.7,0.43,45,55,8772,740,1167,534,44,27,36,64,70,775,11509
2000,1010,Estimated,Estimated using previous year's AADF on this link,Scotland,Glasgow City,A8,PA,258500,664640,55.85413041,-4.262014435,A8 Morrison St,A77,0.6,0.37,63,74,9555,753,1833,193,46,44,51,51,125,510,12725
2000,1011,Estimated,Estimated using previous year's AADF on this link,Scotland,Glasgow City,A8,PA,259560,664750,55.85542796,-4.245152727,A8 Bridgegate,A89/A749,0.3,0.19,130,74,13523,166,1432,128,31,15,18,19,14,225,15420
2000,1012,Estimated,Estimated using previous year's AADF on this link,Scotland,City of Edinburgh,A8,PA,319000,672860,55.94193615,-3.29838225,A902,B701,1.3,0.81,86,223,27752,793,2590,623,55,32,36,29,32,807,32165
2000,1013,Estimated,Estimated using previous year's AADF on this link,Scotland,Highland,A99,PA,334800,953400,58.46396449,-3.119239669,B874,B876,3,1.86,34,27,2127,59,534,25,30,12,6,2,11,86,2833
2000,1014,Counted,Manual count,Scotland,Falkirk,A9,PA,285710,682100,56.01814497,-3.835017688,A803,M876,3.5,2.17,22,43,8329,234,849,279,27,5,30,32,16,389,9844
2000,1015,Counted,Manual count,Scotland,City of Edinburgh,A70,PA,322750,671600,55.93123599,-3.237999969,B701,A71,4.6,2.86,242,273,18786,486,2174,500,35,16,25,42,26,644,22363
2000,1016,Estimated,Estimated using previous year's AADF on this link,Scotland,South Lanarkshire,A70,PA,293000,645730,55.69319449,-3.703773943,A743,A721,2.3,1.43,15,19,3824,101,763,183,78,67,210,0,0,538,5245
2000,1017,Estimated,Estimated using previous year's AADF on this link,Scotland,South Ayrshire,A70,PA,239600,620200,55.44930729,-4.53767272,A77,LA boundary,7.8,4.85,7,35,8040,122,1135,300,117,41,22,25,385,890,10222
2000,1019,Estimated,Estimated using previous year's AADF on this link,Scotland,North Lanarkshire,A71,PA,281800,655000,55.77384005,-3.885857098,A721,A73,2.1,1.3,5,19,4722,40,880,272,51,69,34,49,71,546,6207
2000,1020,Estimated,Estimated using previous year's AADF on this link,Scotland,East Ayrshire,A71,PA,259900,637300,55.60907413,-4.225651448,A719,LA boundary,12.6,7.83,1,7,3161,22,564,264,31,53,58,167,79,652,4406
2000,1021,Estimated,Estimated using previous year's AADF on this link,Scotland,East Ayrshire,A735,PA,242700,638000,55.61010134,-4.49882642,A759,A735 Green St,0.5,0.31,27,115,14825,489,1793,296,51,27,27,77,54,532,17754
2000,1023,Estimated,Estimated using previous year's AADF on this link,Scotland,South Lanarkshire,A72,PA,287000,643990,55.67620678,-3.798455961,B7086 Lanark Road,A73,3.8,2.36,1,9,4458,76,788,152,39,11,12,5,0,219,5550
2000,1024,Estimated,Estimated using previous year's AADF on this link,Scotland,Scottish Borders,A72,PA,322200,639500,55.6427969,-3.237622322,A701,A703,16.1,10,9,9,1952,24,534,107,15,5,7,18,20,172,2691
2000,1025,Estimated,Estimated using previous year's AADF on this link,Scotland,North Lanarkshire,A73,PA,279300,661700,55.83338751,-3.928659232,A775,M8,0.4,0.25,0,53,17399,222,3529,862,277,374,138,252,154,2057,23260
2000,1027,Estimated,Estimated using previous year's AADF on this link,Scotland,Glasgow City,A77,PA,258640,664720,55.85488971,-4.259821618,A8,A814,0.3,0.19,319,142,13167,995,1970,157,47,59,48,30,39,380,16654
2000,1028,Estimated,Estimated using previous year's AADF on this link,Scotland,Dumfries & Galloway,A77,PA,204800,555440,54.85557421,-5.042506558,B738,B7077,7,4.35,1,29,1128,54,299,43,85,0,0,0,0,128,1638
2000,1029,Estimated,Estimated using previous year's AADF on this link,Scotland,Glasgow City,A80,PA,262900,666000,55.86761239,-4.192471763,A8,M8,1.6,0.99,26,39,8753,481,938,97,25,9,8,6,7,152,10363
2000,1030,Estimated,Estimated using previous year's AADF on this link,Scotland,Stirling,A81,PA,250700,685600,56.03993418,-4.398107107,A875,A811,8.9,5.53,11,37,2315,15,194,36,7,15,4,3,5,70,2631
2000,1031,Estimated,Estimated using previous year's AADF on this link,Scotland,East Dunbartonshire,A81,PA,255390,670670,55.907342,-4.314872338,LA Boundary,A739,0.7,0.43,43,60,14614,334,1228,368,27,11,6,11,11,434,16670
2000,1033,Estimated,Estimated using previous year's AADF on this link,Scotland,Glasgow City,A82,PA,258100,666500,55.87071159,-4.269372614,A804,A804,0.3,0.19,172,173,17120,835,1513,174,24,15,52,60,67,392,20033
2000,1034,Estimated,Estimated using previous year's AADF on this link,Scotland,Perth & Kinross,A85,PA,280800,722700,56.38150878,-3.931982205,B827 Bridge Street,A822,10.6,6.59,10,19,2763,42,452,136,37,5,7,10,11,206,3482
2000,1036,Estimated,Estimated using previous year's AADF on this link,Scotland,West Lothian,A89,PA,302400,670050,55.91361157,-3.563028988,A7066,A899,5.4,3.36,12,44,9886,104,1547,526,106,39,55,111,135,972,12553
2000,1037,Counted,Manual count,Scotland,North Lanarkshire,A89,PA,274820,665000,55.86187779,-4.001661479,A725,A8010,1.8,1.12,21,50,17836,540,2153,680,37,25,31,56,23,852,21431
2000,1038,Estimated,Estimated using previous year's AADF on this link,Scotland,Glasgow City,A89,PA,260500,664770,55.85588048,-4.230159001,A8,B763 Millerston Street,1.8,1.12,76,22,10508,886,1326,97,29,8,15,9,11,169,12911
2000,1039,Estimated,Estimated using previous year's AADF on this link,Scotland,Fife,A90,PA,312600,680900,56.01302933,-3.403425981,B981,LA boundary,4.1,2.55,5,332,41487,406,4657,1365,232,233,363,1039,750,3982,50864
2000,1040,Estimated,Estimated using previous year's AADF on this link,Scotland,Clackmannanshire,A91,PA,298900,699700,56.17917482,-3.630193742,B913,A823,6.3,3.91,2,13,3017,27,360,36,14,12,5,7,1,75,3492
2000,1041,Estimated,Estimated using previous year's AADF on this link,Scotland,Aberdeen City,A956,PA,394400,809000,57.17180626,-2.094245506,A978,B997 Balgownie Road,1.3,0.81,197,235,20222,953,3279,862,163,106,150,361,314,1956,26645
2000,1042,Estimated,Estimated using previous year's AADF on this link,Scotland,Aberdeen City,A9013,PA,393250,805600,57.14124838,-2.113169815,A93,A978,0.3,0.19,292,160,15027,736,2361,366,11,2,16,7,1,403,18687
2000,1043,Estimated,Estimated using previous year's AADF on this link,Scotland,Aberdeenshire,A92,PA,386400,779540,56.90699499,-2.224936255,B967,A957,13.2,8.2,1,42,3479,70,478,111,16,6,26,52,54,265,4334
2000,1044,Estimated,Estimated using previous year's AADF on this link,Scotland,Angus,A92,PA,368700,753100,56.66861865,-2.51231255,B965,A934,8.4,5.22,3,44,4200,58,588,124,132,31,21,97,104,509,5399
2000,1045,Estimated,Estimated using previous year's AADF on this link,Scotland,Dundee City,A92,PA,345000,731940,56.47635226,-2.894468135,A972,B978,2.3,1.43,28,90,13785,90,1635,337,129,30,44,147,104,791,16391
2000,1046,Estimated,Estimated using previous year's AADF on this link,Scotland,Fife,A92,TA,342600,728000,56.44067318,-2.932555958,A914,B946,2,1.24,3,109,13627,179,1918,338,136,58,23,205,188,948,16781
2000,1047,Estimated,Estimated using previous year's AADF on this link,Scotland,Fife,A921,PA,329740,694100,56.13442431,-3.132049247,B925 Millie Street,B981 Dunnikier Way,1.6,0.99,22,82,11445,209,1544,250,67,8,14,29,24,392,13672
2000,1048,Estimated,Estimated using previous year's AADF on this link,Scotland,Fife,A921,PA,321100,686000,56.06031558,-3.268632789,Minor Road,A909,7.5,4.66,4,47,3633,67,481,84,22,2,3,15,34,160,4388
2000,1049,Estimated,Estimated using previous year's AADF on this link,Scotland,Aberdeenshire,A93,PA,364800,797170,57.06421934,-2.58206241,B993,A980,10.6,6.59,3,8,2247,58,373,77,42,0,0,12,20,151,2837
2000,1050,Estimated,Estimated using previous year's AADF on this link,Scotland,Aberdeenshire,A93,PA,332200,796930,57.05841317,-3.119467203,B976,A939,10.2,6.34,3,22,1551,24,173,40,11,0,1,3,9,64,1834
2000,1051,Estimated,Estimated using previous year's AADF on this link,Scotland,Perth & Kinross,A93,PA,317670,745020,56.58984109,-3.342176599,A923,A923,0.4,0.25,70,66,7782,52,788,249,29,4,43,97,67,489,9177
2000,1053,Estimated,Estimated using previous year's AADF on this link,Scotland,Angus,A94,PA,335200,747200,56.61217503,-3.057347224,LA boundary,A928,6.7,4.16,1,16,2195,20,372,160,26,27,66,113,41,433,3036
2000,1054,Counted,Manual count,Scotland,Perth & Kinross,A93,PA,312300,723400,56.39469397,-3.422299106,A989,A85,0.2,0.12,40,90,10728,194,608,563,156,37,26,52,77,911,12531
2000,1055,Estimated,Estimated using previous year's AADF on this link,Scotland,Moray,A95,TA,324000,840300,57.44662429,-3.267937469,B9008,A941,15.1,9.38,2,13,1924,12,284,54,11,11,22,138,0,236,2469
2000,1056,Counted,Manual count,Scotland,Highland,A95,TA,291200,818200,57.2415254,-3.804413879,B9152,B9153,4.3,2.67,0,19,2139,18,201,114,13,16,43,117,55,358,2735
2000,1058,Estimated,Estimated using previous year's AADF on this link,Scotland,Aberdeenshire,A97,PA,347570,823300,57.29727484,-2.871655765,A944,A941,9,5.59,7,20,903,15,191,59,2,1,2,7,15,86,1215
2000,1059,Estimated,Estimated using previous year's AADF on this link,Scotland,East Lothian,A198,PA,359760,683900,56.04626985,-2.647543719,B1346 Law Road,A1,13.2,8.2,11,8,1120,12,184,51,5,2,1,4,12,75,1399
2000,1062,Estimated,Estimated using previous year's AADF on this link,Scotland,Scottish Borders,A698,PA,360800,621600,55.4866231,-2.621872419,B6405,A68,9.4,5.84,0,19,1856,29,430,121,26,5,12,30,23,217,2551
2000,1063,Counted,Manual count,Scotland,Midlothian,A701,PA,327000,666040,55.88195563,-3.168489891,A768,A720,1.9,1.18,126,225,17785,290,1877,558,123,38,92,92,58,961,21138
2000,1064,Estimated,Estimated using previous year's AADF on this link,Scotland,Scottish Borders,A701,PA,309500,624360,55.50460132,-3.434362254,LA Boundary,B712,23.1,14.35,0,7,1340,6,180,40,7,11,11,27,36,132,1665
2000,1065,Estimated,Estimated using previous year's AADF on this link,Scotland,South Lanarkshire,A702,PA,293870,610800,55.3796627,-3.676534769,LA Boundary,A74(M),12.3,7.64,0,0,445,4,52,27,6,6,14,0,0,53,554
2000,1066,Estimated,Estimated using previous year's AADF on this link,Scotland,Scottish Borders,A703,PA,324300,647300,55.71319753,-3.206421891,A72,LA boundary,17.1,10.63,9,61,5328,72,560,114,40,42,25,8,20,249,6270
2000,1067,Estimated,Estimated using previous year's AADF on this link,Scotland,West Lothian,A706,PA,299400,678000,55.98439368,-3.613971845,A803,LA Boundary,1.9,1.18,5,8,3175,72,364,89,3,3,3,0,2,100,3719
2000,1068,Estimated,Estimated using previous year's AADF on this link,Scotland,West Lothian,A706,PA,295600,660400,55.82551603,-3.66804824,A704,A71,2.3,1.43,1,2,1486,30,253,62,32,18,26,45,0,183,1954
2000,1069,Estimated,Estimated using previous year's AADF on this link,Scotland,Scottish Borders,A707,PA,345400,633400,55.59115769,-2.867874329,A708,A72,10.3,6.4,11,21,1139,7,229,40,6,3,10,3,1,63,1459
"2000,1071,Estimated,Estimated using previous year's AADF on this link,Scotland,Dumfries & Galloway,A710,PA,284200,556500,54.88978371,-3.806895414,A711,""C-road, Sandyhills"",11,6.84,27,16,2074,8,176,31,0,0,0,0,0,31,2305"
2000,1072,Counted,Manual count,Scotland,Dumfries & Galloway,A711,PA,270200,554800,54.8710752,-4.024251551,A762,A75,6.2,3.85,2,23,2282,65,381,85,22,4,7,8,12,138,2889
2000,1074,Estimated,Estimated using previous year's AADF on this link,Scotland,Dumfries & Galloway,A713,PA,254800,595350,55.23093847,-4.284684331,B729,LA Boundary,10.2,6.34,0,16,922,7,137,33,5,5,2,12,23,80,1162
